run_id,backend,iteration,cuda_ms,wall_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182249_bf16_eager,bf16_eager,823,60.675072,60.705533,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,824,60.746754,60.777998,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,825,60.645374,60.676579,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,826,60.842911,60.873846,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,827,60.691456,60.724178,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,828,60.87373,60.903913,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,829,60.613632,60.645581,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,830,60.705791,60.737963,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,831,60.654591,60.685866,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,832,60.77235,60.804808,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,833,60.61261,60.643166,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,834,60.862465,60.89154,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,835,60.682209,60.713548,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,836,60.725246,60.755867,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,837,60.236801,60.264421,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,838,60.483585,60.514076,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,839,60.489727,60.518284,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,840,60.810207,60.83779,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,841,60.511295,60.544102,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,842,60.920834,60.954057,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,843,60.596226,60.632307,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,844,60.906494,60.938076,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,845,60.792767,60.824956,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,846,60.69965,60.729728,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,847,60.656639,60.683612,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,848,60.269569,60.29612,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,849,60.51952,60.546036,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,850,60.427265,60.453213,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,851,60.466209,60.491805,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,852,60.231682,60.268598,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,853,70.439964,70.48137,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,854,63.937534,63.974749,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,855,61.284351,61.319478,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,856,62.273537,62.306859,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,857,60.680191,60.714129,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,858,62.372799,62.405843,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,859,60.456959,60.489791,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,860,61.72467,61.758597,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,861,61.301762,61.333675,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,862,61.320095,61.353121,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,863,60.843937,60.882493,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,864,60.637184,60.67728,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,865,61.812702,61.850849,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,866,61.591553,61.630569,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,867,62.248959,62.287633,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,868,61.247486,61.282018,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,869,61.77792,61.810494,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,870,60.557217,60.589457,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,871,60.534782,60.565493,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,872,63.035393,63.073478,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,873,60.694656,60.729648,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,874,60.698689,60.732665,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,875,62.26944,62.302261,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,876,60.663807,60.696637,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,877,60.661758,60.698781,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,878,60.806145,60.839163,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,879,60.519295,60.551036,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,880,61.000706,61.034577,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,881,61.480961,61.51893,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,882,60.905472,60.940502,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,883,60.823551,60.857046,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,884,61.063168,61.095401,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,885,60.616577,60.651383,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,886,60.87059,60.903203,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,887,60.767231,60.801513,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,888,61.543423,61.584072,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,889,61.901825,61.937,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,890,61.083649,61.11623,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,891,61.827072,61.859757,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,892,60.787712,60.82154,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,893,64.184227,64.219777,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,894,64.840706,64.876221,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,895,62.361534,62.396537,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,896,61.849503,61.882609,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,897,68.594688,68.629538,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,898,64.817154,64.852005,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,899,61.737984,61.782883,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,900,61.252609,61.288933,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,901,60.758015,60.797516,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,902,60.773376,60.807003,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,903,60.901375,60.934412,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,904,60.546047,60.585271,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,905,61.026402,61.060927,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,906,60.648449,60.680057,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,907,60.73856,60.775555,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,908,60.755966,60.789571,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,909,60.848129,60.88007,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,910,60.529793,60.564301,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,911,60.790783,60.824115,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,912,60.838913,60.870783,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,913,60.928001,60.956011,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,914,60.70784,60.736813,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,915,61.975552,62.003425,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,916,63.37952,63.407983,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,917,63.355904,63.387285,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,918,66.19648,66.223353,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,919,61.916161,61.94725,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,920,60.785664,60.813827,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,921,60.823616,60.856225,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,922,61.468674,61.501118,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,923,60.746754,60.775075,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,924,60.460033,60.494571,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,925,61.272064,61.304772,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,926,60.481537,60.50967,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,927,60.86768,60.899386,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,928,60.729343,60.759996,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,929,60.93824,60.966281,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,930,60.835777,60.867146,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,931,60.862465,60.89062,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,932,60.510208,60.537402,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,933,63.024128,63.05747,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,934,66.098175,66.138495,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,935,62.493694,62.529506,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,936,60.308479,60.339212,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,937,63.62925,63.662147,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,938,61.162495,61.195508,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,939,68.249603,68.288834,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,940,69.864449,69.906661,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,941,62.35648,62.388693,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,942,61.393921,61.426269,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,943,60.540928,60.572588,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,944,60.515327,60.54729,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,945,60.724224,60.754326,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,946,60.576832,60.608945,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,947,61.128704,61.159051,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,948,60.864513,60.895771,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,949,60.792831,60.825319,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,950,60.567551,60.598176,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,951,60.783615,60.814779,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,952,60.693504,60.723519,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,953,60.726273,60.753234,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,954,60.871681,60.896581,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,955,62.598145,62.631837,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,956,60.980095,61.008811,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,957,60.6208,60.650122,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,958,60.771328,60.800994,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,959,60.390369,60.418069,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,960,60.889088,60.9171,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,961,60.250111,60.276165,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,962,61.343742,61.375665,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,963,61.243393,61.2708,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,964,60.305408,60.333092,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,965,60.621822,60.64892,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,966,60.659714,60.688494,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,967,60.371967,60.400547,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,968,60.496895,60.526342,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,969,60.997631,61.026204,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,970,60.690529,60.721395,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,971,61.054977,61.090404,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,972,61.621246,61.649035,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,973,60.500992,60.531922,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,974,61.720577,61.752348,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,975,60.223488,60.252651,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,976,60.870655,60.897774,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,977,60.377087,60.407109,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,978,61.143967,61.172937,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,979,60.316673,60.347158,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,980,60.568577,60.597104,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,981,60.664833,60.690538,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,982,60.413952,60.43916,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,983,60.550014,60.575093,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,984,60.517376,60.545888,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,985,60.467201,60.504792,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,986,60.456959,60.48267,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,987,60.696609,60.723359,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,988,62.508034,62.541519,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,989,60.746754,60.778192,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,990,60.532738,60.564142,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,991,60.787712,60.815451,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,992,60.463104,60.492128,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,993,60.576767,60.604979,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,994,60.354561,60.380931,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,995,60.246017,60.271467,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,996,60.569599,60.597565,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,997,60.391422,60.41789,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,998,60.611584,60.63771,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,999,60.453918,60.479515,4014.374,4256.0
