run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182727_fake_int4_854bb9,fake_int4_backbone,95,445.59659,445.64785,60.50816,59.48109,59.57325,59.43901,59.40634,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,96,457.49643,457.54669,61.30381,62.74659,59.64602,60.13645,61.51168,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,97,456.86191,456.91013,64.84889,61.81479,59.8231,61.22189,59.5599,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,98,453.79517,453.99041,61.00583,61.89158,59.648,59.67667,62.45683,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,99,456.71414,456.76215,61.2855,59.50771,63.57914,60.62797,59.52205,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,100,448.52609,448.57785,60.45696,60.08934,59.53638,59.47699,59.90314,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,101,514.49664,514.54488,91.03667,79.6344,60.65357,59.42374,59.69613,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,102,445.20554,445.25342,60.16512,59.48621,59.40634,59.56813,59.47699,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,103,447.71335,447.75966,60.01664,60.82758,59.76781,59.70944,59.66438,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,104,445.28049,445.32873,60.1303,59.62752,59.5671,59.80672,59.47802,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,105,449.4845,449.54358,61.54855,59.79239,59.81901,59.81296,60.47232,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,106,458.22675,458.27643,60.49587,60.35763,61.91002,59.99094,60.17229,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,107,451.18765,451.23637,60.38851,62.05133,59.66131,59.6695,61.74413,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,108,454.23734,454.31209,60.70784,60.17331,62.20595,59.82013,60.57677,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,109,453.65176,453.69659,62.46208,59.83027,60.25011,62.26022,59.81594,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,110,443.61285,443.6624,60.55833,59.41043,59.6992,59.608,59.45344,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,111,455.7655,455.81358,69.37907,59.89491,59.56199,59.58144,59.50362,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,112,455.7359,455.78282,60.01049,59.62752,59.58861,59.66429,59.69408,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,113,460.60233,460.64908,60.2921,59.59373,59.50669,59.5456,59.48618,3994.479,6004.0
